volume,zero_nmse,zero_ssim,zero_psnr,recon_val_loss,recon_nmse,recon_ssim,recon_psnr,nmse_absolute_reduction,nmse_relative_reduction_percent,ssim_absolute_improvement,psnr_improvement_db
file1000107,0.028990446070244237,0.6394599,28.613844100144995,6.93361e-06,0.01312720840355382,0.7431269,32.05467315589019,0.015863237666690417,54.71884643738692,0.10366702,3.4408290557451977
file1000108,0.0175096477479567,0.875848,34.637381217724126,6.0710513e-06,0.0028939404562637002,0.9598759,42.45526792484963,0.014615707291693,83.47230910683848,0.08402789,7.817886707125503
file1000114,0.1020965263005539,0.50634646,26.390616534763765,5.167813e-06,0.07354973592801371,0.54474944,27.814915638062445,0.02854679037254018,27.960589264813517,0.038402975,1.4242991032986794
file1000126,0.05014210286107701,0.5912657,27.486344316470323,6.44421e-06,0.02426333883919948,0.6931386,30.638867121114856,0.02587876402187753,51.610847063149436,0.10187292,3.1525228046445335
file1000153,0.04473416433772401,0.5879922,27.277478929299104,6.778181e-06,0.02138147071269139,0.6940811,30.4834989931628,0.023352693625032617,52.20326336875248,0.10608894,3.206020063863697
file1000178,0.08159679170439567,0.50101125,26.237377049694977,4.927095e-06,0.05714667866093185,0.5568817,27.784201870131287,0.02445011304346382,29.964551954493913,0.055870473,1.54682482043631
file1000182,0.0386528652039053,0.74158406,29.908820867202714,6.4815786e-06,0.010125715658761665,0.872559,35.72637998886301,0.028527149545143633,73.80345388279622,0.13097495,5.817559121660295
file1000190,0.019759831479900753,0.792145,31.31776654824932,7.5939006e-06,0.004934328918164483,0.9036578,37.34332009029787,0.01482550256173627,75.02848684117792,0.11151278,6.025553542048552
file1000196,0.03724815930473363,0.6268272,29.074955276054734,4.4251506e-06,0.024767873176987816,0.6853238,30.84712708299741,0.012480286127745814,33.50577950884079,0.058496594,1.7721718069426764
file1000201,0.09867279287782675,0.5378049,27.134916206278085,5.2948726e-06,0.07017216009355057,0.58205193,28.61524417229036,0.028500632784276184,28.883983064677903,0.04424703,1.4803279660122755
file1000206,0.06777694004430808,0.64389604,29.742635471073488,5.52666e-06,0.04363041467393537,0.71198654,31.655567581557268,0.024146525370372707,35.62646138138917,0.0680905,1.91293211048378
file1000229,0.0574629787326858,0.6457733,29.644114333021065,6.0231096e-06,0.03523860091097537,0.71895957,31.76781202498229,0.022224377821710425,38.675993329717286,0.07318628,2.123697691961226
file1000243,0.04850324324375064,0.70915884,30.28245676203008,7.075161e-06,0.018451569025796456,0.81716776,34.47983148872933,0.030051674217954183,61.958071683848004,0.10800892,4.197374726699252
file1000247,0.11149739286426619,0.41923282,24.7851491519151,5.4428683e-06,0.07629447003846555,0.47018924,26.43286763043877,0.035202922825800634,31.572866343750018,0.050956428,1.6477184785236716
file1000254,0.10481072507089312,0.4385889,24.577463723597155,5.0475674e-06,0.07369576355210347,0.4827981,26.107102043730222,0.031114961518789647,29.68681067490349,0.044209212,1.529638320133067
file1000263,0.05128138781208713,0.60931504,28.37556911729302,1.0499303e-05,0.029090719926294133,0.6928466,30.837624388335406,0.022190667885793,43.272362220592264,0.08353156,2.462055271042388
file1000264,0.02875224174533307,0.661608,29.032277375306506,7.398042e-06,0.016385833802301485,0.73707235,31.474304159294277,0.012366407943031586,43.01023917565956,0.07546437,2.442026783987771
file1000267,0.09345077998014516,0.5688704,28.53655819967113,6.966788e-06,0.06833167250553004,0.62105995,29.896168062603124,0.025119107474615113,26.879505425157497,0.05218953,1.3596098629319933
file1000273,0.04571254423570587,0.5642515,28.31420467995232,3.9469837e-06,0.029118140894176435,0.64266986,30.27292603691474,0.016594403341529437,36.30164021491418,0.078418374,1.9587213569624211
file1000277,0.026224001177410222,0.7762541,30.37258960446851,7.837701e-06,0.006103369068436557,0.894905,36.70388154328702,0.020120632108973666,76.7260189353023,0.11865085,6.331291938818509
file1000280,0.04660846409797405,0.62439394,29.801886980626744,4.0812606e-06,0.028627812286820462,0.7111663,31.91865476186535,0.017980651811153586,38.57808267047177,0.08677238,2.1167677812386074
file1000283,0.035806668167427814,0.6768656,29.921420665091812,1.0618282e-05,0.01867336309660425,0.76630944,32.74883235352982,0.017133305070823564,47.849481528720354,0.08944386,2.8274116884380085
file1000291,0.053773300263519584,0.57799906,28.23869048704037,4.111622e-06,0.03188069790784808,0.6605235,30.50908170401323,0.021892602355671503,40.71277427345053,0.08252442,2.270391216972861
file1000292,0.112002375383665,0.49989337,26.380993758921253,5.085802e-06,0.07750944824474205,0.54873145,27.97972537325097,0.03449292713892295,30.796603215572134,0.04883808,1.5987316143297186
file1000308,0.05129409649842807,0.56123406,26.87532420661615,6.733162e-06,0.026923144336332677,0.65502095,29.674741029632244,0.02437095216209539,47.51219696957183,0.093786895,2.799416823016095
file1000314,0.02277647674524428,0.7883438,33.4008549302679,6.8984236e-06,0.009813160288334583,0.8714455,37.05762966873222,0.012963316456909697,56.91537195109174,0.08310169,3.656774738464321
file1000323,0.0286245165347584,0.7373111,30.940480741342657,7.37217e-06,0.009973035597626063,0.83748597,35.519586914983094,0.018651480937132335,65.15911251980123,0.100174844,4.579106173640437
file1000325,0.0854502550128773,0.6374568,30.11443679952814,5.00563e-06,0.06137357988212819,0.6918643,31.551758623233866,0.02407667513074911,28.176247253002078,0.054407537,1.4373218237057266
file1000328,0.02717488287109807,0.6999461,29.941666940989613,6.8682916e-06,0.011409118915104276,0.79878986,33.71082319429212,0.015765763955993793,58.01594078906416,0.09884375,3.769156253302505
file1000344,0.098300733234571,0.54962486,28.534121308324323,5.0209615e-06,0.06988939846682019,0.60934967,30.015582204008403,0.028411334767750818,28.902464745561986,0.059724808,1.48146089568408
file1000350,0.019408975884567494,0.70870847,29.49016555025354,6.941101e-06,0.00740615976626388,0.8086821,33.67426505479169,0.012002816118303613,61.841573659985414,0.09997362,4.18409950453815
file1000356,0.034042142506896966,0.7341929,31.688051189714148,7.437811e-06,0.018626300637806986,0.8138979,34.30695331742549,0.01541584186908998,45.28458179730232,0.079705,2.6189021277113405
file1000389,0.026184972881888573,0.7959605,31.10905846439277,8.854641e-06,0.005854261597093883,0.91090274,37.61485627566151,0.02033071128479469,77.64266694680018,0.11494225,6.505797811268739
file1000432,0.04430183716104414,0.6601851,29.60524331299272,7.2140897e-06,0.021990572909865468,0.7641592,32.64709602378751,0.022311264251178672,50.36193909989267,0.103974104,3.0418527107947924
file1000464,0.01890382946001143,0.7145959,28.57064582263043,9.331665e-06,0.00525019953242965,0.83961004,34.134387572210734,0.01365362992758178,72.22679381690489,0.12501413,5.563741749580306
file1000476,0.056323607629607426,0.56106293,27.890860102134745,4.3952214e-06,0.03753285694542103,0.6303495,29.653653145476188,0.018790750684186397,33.3621219857883,0.069286585,1.7627930433414427
file1000477,0.026305516417190457,0.7707053,31.351630711473398,6.216814e-06,0.00788193527393307,0.8883228,36.58577636715149,0.018423581143257386,70.03694909869823,0.11761749,5.234145655678091
file1000480,0.09953292701912987,0.45444772,24.952594798394138,4.6531245e-06,0.07163119901923642,0.49220768,26.38125004135535,0.027901727999893447,28.032660985174118,0.03775996,1.428655242961213
file1000496,0.029684129237030975,0.70940465,30.433907449275708,6.524325e-06,0.011998361323260454,0.8102745,34.36792957649878,0.017685767913770523,59.57987776076487,0.100869834,3.9340221272230735
file1000528,0.052515392890484444,0.6525671,30.192470080079794,4.4093927e-06,0.03312941948986288,0.7285838,32.1932043157291,0.019385973400621564,36.914840266070286,0.076016724,2.000734235649304
file1000537,0.03373223634782829,0.6536609,28.455542775875852,7.2038433e-06,0.014809519744255858,0.76024675,32.03058719355652,0.018922716603572434,56.096833926015975,0.10658586,3.575044417680669
file1000538,0.05407503511107718,0.60657334,29.256489498251387,4.3590203e-06,0.036627991491947336,0.6770069,30.948333647786463,0.017447043619129847,32.26450724126455,0.07043356,1.6918441495350756
file1000552,0.041526529270505756,0.7048939,31.149061129773052,6.6829284e-06,0.02115087377571389,0.79657364,34.07903512474943,0.020375655494791867,49.06659875681855,0.09167975,2.929973994976379
file1000555,0.11760220532624376,0.54623634,28.055128278970717,5.188699e-06,0.0812571634355021,0.6030342,29.660668625400316,0.036345041890741656,30.905068310509826,0.056797862,1.6055403464295992
file1000591,0.051088499059239505,0.6454349,29.90523007912038,4.2125407e-06,0.03187390877036868,0.72001463,31.9541153013961,0.019214590288870827,37.61040281608315,0.074579716,2.0488852222757217
file1000593,0.038918248951174406,0.6395934,29.221452914005592,4.1613603e-06,0.024395924425804523,0.7145917,31.24981945342647,0.014522324525369883,37.31494842840727,0.07499826,2.028366539420876
file1000625,0.05508375969619168,0.57580954,28.22760895565709,1.039497e-05,0.03205297501556873,0.6703461,30.579170694973232,0.023030784680622945,41.8104806346674,0.09453654,2.3515617393161428
file1000628,0.043465632091191024,0.6764825,30.216976764603267,6.8955615e-06,0.020177561785236064,0.78160477,33.54975226370318,0.02328807030595496,53.57812410756277,0.10512227,3.3327754990999168
file1000631,0.0944857387922065,0.5282098,27.35297297134334,5.5170945e-06,0.06472713048113131,0.5851848,28.995781760489237,0.029758608311075185,31.495343838629935,0.056975007,1.6428087891458958
file1000635,0.02889643625099423,0.8055063,32.285184018785415,7.164219e-06,0.00798639487836418,0.9133777,37.87011709722647,0.02091004137263005,72.36200751887044,0.10787141,5.584933078441054
file1000647,0.10046857548144669,0.45716906,25.085217062529907,5.311232e-06,0.07017368685355349,0.50197065,26.643776649930317,0.0302948886278932,30.153596269002232,0.044801593,1.55855958740041
file1000660,0.040969142949621964,0.7442362,29.727354937895335,7.17501e-06,0.010417104895413297,0.8749493,35.67445797856002,0.03055203805420867,74.57329066360316,0.1307131,5.947103040664686
file1000697,0.024695747458743023,0.8184239,32.43659356227542,7.3943206e-06,0.006045739092516809,0.9173784,38.54832103899435,0.018650008366226215,75.5191086942524,0.0989545,6.111727476718933
file1000702,0.023616440197810642,0.7561839,30.072822644981542,7.809947e-06,0.006117702445310177,0.87520266,35.93908728020891,0.017498737752500465,74.0955775126629,0.11901873,5.866264635227367
file1000735,0.026788247923248135,0.8253972,33.71302800667686,6.993561e-06,0.009835255103123351,0.9109029,38.06461625201223,0.016952992820124784,63.285187104051545,0.085505724,4.351588245335371
file1000748,0.06695739016720918,0.6074163,29.24856280826342,4.583199e-06,0.047433715136737845,0.66406554,30.745680374097088,0.019523675030471338,29.158357250358602,0.056649268,1.497117565833669
file1000758,0.056841261934891404,0.5174735,25.653516070803576,7.0823457e-06,0.027243574966864945,0.6281231,28.84751704220701,0.02959768696802646,52.07077739042636,0.110649586,3.194000971403433
file1000759,0.0400365792581547,0.69467455,28.53870610521075,7.6064052e-06,0.010840087540009475,0.84476036,34.21295519051793,0.02919649171814523,72.92454115494508,0.1500858,5.674249085307181
file1000769,0.034710187078050125,0.72513545,28.801023759548286,7.078731e-06,0.008033139719876464,0.8688847,35.1567338952088,0.02667704735817366,76.85653580082135,0.14374924,6.355710135660516
file1000810,0.11471203415846416,0.45315164,24.883990829737463,5.220433e-06,0.08097052999687834,0.49076182,26.396808566476455,0.03374150416158582,29.414092783826867,0.037610173,1.5128177367389917
file1000817,0.0271286473142652,0.72549105,30.249217592588664,6.566602e-06,0.010908972474116842,0.8188791,34.20566257720081,0.016219674840148357,59.78799699172425,0.09338808,3.9564449846121477
file1000818,0.060793047525229064,0.5018626,26.933962378469335,3.9360175e-06,0.039301212784949545,0.5746052,28.82845104945953,0.02149183474027952,35.35245495195882,0.07274264,1.8944886709901958
file1000831,0.02804737395085876,0.71478146,28.672025087673934,7.712969e-06,0.00773966720969207,0.8494032,34.263726953559306,0.020307706741166692,72.40502008048033,0.13462174,5.591701865885373
file1000842,0.04902281280329253,0.6420223,29.301590226790726,6.5274253e-06,0.02545361999589162,0.7355216,32.14807898380824,0.02356919280740091,48.078009929732,0.0934993,2.8464887570175144
file1000858,0.06823861691510748,0.6223211,30.72112189484287,6.238997e-06,0.04317143382536305,0.7187773,32.70946641524828,0.025067183089744427,36.73460017650908,0.09645617,1.988344520405409
file1000871,0.039498264523575806,0.62307286,28.889053472573778,6.4783408e-06,0.020068973850203477,0.72203565,31.829581023809524,0.01942929067337233,49.190238881952226,0.098962784,2.9405275512357463
file1000885,0.03614331500080299,0.6153766,28.152236876175444,6.36761e-06,0.01757661829257357,0.7155729,31.283159036881358,0.01856669670822942,51.36965634673224,0.1001963,3.1309221607059143
file1000891,0.04962574617117918,0.61151856,28.15452900162642,6.8563577e-06,0.02732842309508198,0.7041165,30.74545145756598,0.0222973230760972,44.93095781206947,0.09259796,2.5909224559395625
file1000899,0.035744219646766336,0.6747775,30.204114783941343,4.0808413e-06,0.022110926228345214,0.74476445,32.290103993271984,0.013633293418421122,38.14125347580355,0.06998694,2.0859892093306414
file1000903,0.1570034250847545,0.42522946,23.408109876374844,9.3930985e-06,0.12191579532990414,0.45253098,24.506610700712773,0.03508762975485037,22.348321213953877,0.02730152,1.098500824337929
file1000925,0.030294095143444284,0.7620991,32.94549779659951,6.6830567e-06,0.014795178605336846,0.84767705,36.05787890569861,0.015498916538107439,51.16151007224074,0.085577965,3.112381109099097
file1000926,0.02933607855994045,0.84296113,34.12085817549873,6.8945237e-06,0.007843297895189505,0.9332773,39.84988709915181,0.021492780664750945,73.26398659874114,0.09031618,5.729028923653075
file1000932,0.09157995686977802,0.4847993,25.336874939730997,4.8183665e-06,0.06788694787555345,0.5192325,26.637020935038365,0.023693008994224565,25.871391300079782,0.034433216,1.3001459953073677
file1000942,0.054381980828690384,0.58503693,28.571411022232688,5.7937073e-06,0.034731580094858244,0.6558845,30.518718088899508,0.01965040073383214,36.1340290191584,0.07084757,1.94730706666682
file1000972,0.052671010567509106,0.5421684,27.570704648384297,4.5202937e-06,0.034919299033615535,0.61758095,29.355762013203822,0.01775171153389357,33.703001599221224,0.07541257,1.7850573648195258
file1000976,0.029141546482621374,0.84947556,34.49812113798425,8.156452e-06,0.008006984567276419,0.9379803,40.10855926361767,0.021134561915344956,72.52381725159506,0.08850473,5.610438125633422
file1000990,0.04389726970166956,0.7121652,31.588819252402587,4.5925644e-06,0.0250432834046793,0.79482484,34.02628195035752,0.01885398629699026,42.950248216173634,0.08265966,2.4374626979549348
file1001031,0.11698691536597156,0.45583233,25.63689798256864,5.2486284e-06,0.08211503403698893,0.5018506,27.174043290594266,0.034871881328982626,29.80836037935739,0.046018273,1.5371453080256252
file1001057,0.03716651619191272,0.76588225,30.597829964524692,6.7977107e-06,0.008775534605534114,0.89448494,36.86661654306761,0.028390981586378605,76.38860053436045,0.12860268,6.268786578542915
file1001059,0.10674736408252769,0.4633884,24.933668347444964,4.887123e-06,0.0736912647961205,0.50773257,26.54308521861541,0.033056099286407195,30.966665613261533,0.044344157,1.6094168711704455
file1001064,0.03125556928295149,0.8238012,32.73304893106737,6.9143557e-06,0.007555798129830305,0.9219975,38.89951411037315,0.023699771153121187,75.82575424741455,0.09819627,6.166465179305774
file1001077,0.022079196844676196,0.79424816,31.7101662400296,6.688566e-06,0.005434366390340977,0.90573615,37.798506792520925,0.016644830454335218,75.3869380821643,0.111487985,6.088340552491324
file1001090,0.04122572778549137,0.7489648,32.62981277848156,4.3989307e-06,0.02248210172271351,0.82690954,35.26313082357053,0.01874362606277786,45.46584637706343,0.077944756,2.63331804508897
file1001096,0.03929791730918738,0.7077658,30.712740504022065,7.0600618e-06,0.018503935838104196,0.805125,33.98379786751037,0.020793981471083182,52.91369847282416,0.09735918,3.2710573634883033
file1001104,0.041633100280274525,0.57615435,27.373552081851944,7.0203187e-06,0.021493211701448498,0.6806593,30.24492675303381,0.020139888578826027,48.37470292446169,0.10450494,2.871374671181865
file1001119,0.0428945102831984,0.653152,30.744025348276107,6.005104e-06,0.030027582298374395,0.7168872,32.29284979782492,0.012866927984824004,29.996677663117943,0.06373519,1.548824449548814
file1001122,0.06238829249381901,0.6778559,30.426205043216342,6.8331833e-06,0.029177766836422276,0.7814566,33.72671506338782,0.03321052565739674,53.23198364610957,0.10360068,3.3005100201714797
file1001126,0.026151320633541416,0.7985233,32.374823412477014,7.194924e-06,0.00773163454680114,0.90308076,37.66704597992464,0.018419686086740276,70.43501299554018,0.104557455,5.292222567447624
file1001140,0.07826918666084129,0.683269,31.668994964822417,5.4640054e-06,0.05053512087808223,0.7526552,33.56897455637687,0.02773406578275906,35.434207209712376,0.069386184,1.8999795915544553
file1001143,0.10460661705693704,0.6131493,29.86115461741639,5.1909606e-06,0.06985144511922242,0.6809328,31.614989466467982,0.034755171937714616,33.2246400041763,0.067783535,1.753834849051593
file1001144,0.04956132008196725,0.64557314,30.38033346811642,4.077584e-06,0.033626400645020996,0.7126892,32.0649618676172,0.015934919436946256,32.15192696762759,0.06711608,1.684628399500781
file1001148,0.02831434771179066,0.7757391,32.81692487847147,7.1740515e-06,0.011284002138008389,0.86614925,36.81236152740176,0.017030345573782274,60.14740564441997,0.09041017,3.995436648930294
file1001159,0.15267806811789186,0.3934169,23.95300650132192,5.1948805e-06,0.10202903505809918,0.4306788,25.703538418720655,0.05064903305979268,33.17374504678926,0.037261903,1.7505319173987353
file1001163,0.016355706343048147,0.81509894,32.087622193110526,1.1655173e-05,0.004601443976197518,0.9081947,37.595383661023696,0.011754262366850628,71.86643071423617,0.09309578,5.50776146791317
file1001168,0.05136053454524702,0.5408719,26.427192395499887,6.506169e-06,0.025026805387824497,0.6421155,29.549433294771823,0.026333729157422523,51.27230351199583,0.101243556,3.1222408992719366
file1001170,0.03356662707781721,0.76450086,30.301857827701596,6.5887884e-06,0.008212751198918044,0.88850546,36.41604946085773,0.025353875878899167,75.53298643954159,0.1240046,6.114191633156132
file1001184,0.025937580109603606,0.81257033,32.10357047597017,8.081052e-06,0.006549029727452734,0.91848713,38.081094484154704,0.01938855038215087,74.75080674535285,0.1059168,5.977524008184531
file1001188,0.122616540170042,0.4475215,25.067158234828018,5.0817043e-06,0.08471581286418896,0.4847327,26.673003339703676,0.037900727305853046,30.909963087600683,0.03721118,1.6058451048756588
file1001191,0.05254204904299715,0.56672245,27.437210576639206,4.123523e-06,0.03509558082322167,0.62697166,29.189762749360103,0.017446468219775475,33.2047732007908,0.06024921,1.7525521727208968
file1001202,0.01537424582734222,0.7502506,29.684230799957184,6.8714708e-06,0.0046339634081537465,0.8640872,34.89264331931125,0.010740282419188474,69.85892212083336,0.113836646,5.208412519354063
file1001219,0.02878240051242269,0.658086,28.992854595333526,6.6125226e-06,0.01244566365531662,0.7589152,32.633945038443535,0.01633673685710607,56.75946608433517,0.100829184,3.6410904431100093
file1001221,0.02783546084926051,0.73031807,29.304936940540376,5.6696867e-06,0.0068757728691152195,0.85997146,35.377709943357296,0.02095968798014529,75.29851254717816,0.1296534,6.07277300281692
file1001262,0.04533602300945187,0.65990007,30.364265647604572,4.4115454e-06,0.029312416607674106,0.7254974,32.25819362873096,0.016023606401777767,35.34409358852912,0.065597355,1.8939279811263852
file1001275,0.12666822423541962,0.46198067,25.129029381255403,5.4203465e-06,0.08636686298361679,0.5074577,26.792236088638496,0.040301361251802836,31.816472911865105,0.045477003,1.6632067073830932
file1001289,0.03977640467442117,0.63798654,29.68762336228551,7.267294e-06,0.025967555756802096,0.71310824,31.53957261880198,0.013808848917619077,34.716181692758845,0.0751217,1.8519492565164697
file1001298,0.020939411043429185,0.8200178,32.58736409867171,7.151031e-06,0.00513770882525325,0.9215971,38.68931315296148,0.015801702218175936,75.4639286912252,0.10157931,6.1019490542897685
file1001331,0.015858951085111248,0.82386255,32.587849261411556,9.88512e-06,0.003305381375471914,0.92914134,39.39838244029741,0.012553569709639334,79.15762929255087,0.10527879,6.810533178885855
file1001338,0.048396461693489885,0.59528834,28.463899554655605,4.1873664e-06,0.032563299285880025,0.6603312,30.184757896706813,0.01583316240760986,32.715537156179494,0.06504285,1.7208583420512085
file1001339,0.029043417493521236,0.7313089,29.350828513754625,6.341974e-06,0.008472823266513267,0.8645495,34.70102684810144,0.02057059422700797,70.82704448123809,0.13324064,5.350198334346818
file1001344,0.039338735797014704,0.6474777,29.66719840035595,4.343225e-06,0.024676264166359256,0.7200753,31.692609636498897,0.014662471630655448,37.272350861280444,0.07259762,2.025411236142947
file1001365,0.04112657825502111,0.62218285,29.075822923808758,3.8205535e-06,0.02879295428467529,0.68455225,30.624180242971484,0.012333623970345823,29.9894240990983,0.062369406,1.5483573191627258
file1001381,0.02383605158268406,0.82164997,32.55918886780081,9.640569e-06,0.004836267480301372,0.9289561,39.486428073367776,0.01899978410238269,79.71028270548499,0.10730612,6.927239205566963
file1001429,0.046976952770189026,0.6814684,30.478080514052408,4.4482736e-06,0.027899409985975048,0.75033516,32.74097943191627,0.019077542784213978,40.61043056057979,0.06886673,2.2628989178638648
file1001440,0.0399522896669357,0.69522834,31.438885494103822,4.0337313e-06,0.026335213558609457,0.76116806,33.248937045323224,0.013617076108326246,34.08334346252917,0.065939724,1.8100515512194022
file1001444,0.030425422508809006,0.85333484,33.968043194289436,9.087428e-06,0.006439588932120574,0.94371283,40.71182873177997,0.02398583357668843,78.83484138878882,0.09037799,6.743785537490531
file1001450,0.08775160059478058,0.69049037,32.09083424447695,4.8501543e-06,0.0631401153090883,0.74614763,33.520339114222,0.02461148528569229,28.046765094739673,0.055657268,1.4295048697450454
file1001458,0.020476364386815573,0.82337785,32.385389168953985,1.1835038e-05,0.0044338129487598785,0.9308269,39.03014605415544,0.016042551438055695,78.34667880976593,0.107449055,6.644756885201453
file1001480,0.10074992084870285,0.53014815,27.273242212019014,5.033808e-06,0.07274820654770522,0.57379967,28.687472227470465,0.028001714300997627,27.793286649870502,0.04365152,1.4142300154514515
file1001497,0.03131086502113605,0.8089445,32.053699332398295,6.439219e-06,0.00679298010542654,0.9196592,38.69004831268117,0.024517884915709512,78.3047191419304,0.110714674,6.636348980282875
file1001499,0.10200403996888956,0.48915306,25.300669536812116,4.811116e-06,0.07349962050742628,0.52209663,26.723996686840735,0.028504419461463273,27.944402466958074,0.032943577,1.4233271500286193
file1001506,0.014607694956214605,0.82083666,32.58039504856112,1.21689345e-05,0.0036223404748655158,0.9200641,38.63632084795163,0.010985354481349088,75.20251835951399,0.09922743,6.055925799390508
file1001533,0.07566557505415263,0.61912537,29.06674400675474,4.816723e-06,0.053705785484649465,0.67400914,30.555524229260502,0.02195978956950316,29.022167020850492,0.054883778,1.4887802225057634
file1001557,0.1088439525168417,0.4678911,24.9982916935088,5.1239253e-06,0.07361385136058697,0.5101901,26.696742012633177,0.03523010115625473,32.36753199568299,0.042299032,1.698450319124376
file1001566,0.04035166685072866,0.7948706,33.134367487849715,7.7841705e-06,0.017955665085636736,0.8752061,36.65097115396278,0.022396001765091926,55.50204864631881,0.0803355,3.5166036661130633
file1001585,0.038220844337232704,0.7970071,32.49526899463431,9.032213e-06,0.011297987749043807,0.9031832,37.788260611848806,0.026922856588188895,70.44024551273999,0.10617614,5.292991617214497
file1001598,0.04734582103198598,0.5375115,26.72068372199312,6.7689525e-06,0.022915598351427827,0.6533935,29.872188616352382,0.024430222680558153,51.59953328099124,0.11588198,3.151504894359263
file1001643,0.04326740746617424,0.6645152,30.062526065311502,4.934433e-06,0.026181309514419444,0.74181646,32.24422541321284,0.017086097951754795,39.489534853948506,0.077301264,2.1816993479013362
file1001650,0.036648716657426486,0.8272267,33.24395690572721,8.937747e-06,0.008373878068328821,0.92897075,39.65527669379541,0.028274838589097663,77.15096507579361,0.101744056,6.411319788068198
file1001651,0.0490285257084187,0.6337117,30.169567089025563,4.335513e-06,0.030947861173579685,0.71491826,32.16775280286336,0.018080664534839017,36.877846669034916,0.08120656,1.998185713837799
file1001655,0.03948895458796003,0.74262816,31.739354148199695,5.006558e-06,0.0204425571167868,0.8281986,34.59876513927324,0.01904639747117323,48.23221498241529,0.085570455,2.8594109910735455
file1001668,0.017140450292495318,0.85463387,34.09696673792637,7.2851685e-06,0.004310624896736193,0.9366031,40.09179215148925,0.012829825395759125,74.85115721479303,0.08196926,5.994825413562879
file1001687,0.028742503915937745,0.78692985,33.9008692217053,7.239055e-06,0.01389333827282647,0.8729747,37.058051175647236,0.014849165643111275,51.66274200236744,0.08604485,3.1571819539419366
file1001689,0.04178127494766343,0.70504135,31.3712648609774,4.27448e-06,0.024070771158118915,0.7809223,33.766190757383114,0.017710503789544512,42.38861502366613,0.075880945,2.394925896405713
file1001703,0.11050493525871173,0.52760726,27.285080397803977,5.3041385e-06,0.0758228676465123,0.57925767,28.920898896591844,0.03468206761219943,31.38508477562792,0.051650405,1.6358184987878666
file1001715,0.04616619909234085,0.58163387,26.43035582376312,1.4984264e-05,0.0322251697287785,0.6635632,27.991646379201732,0.013941029363562348,30.197481355737644,0.081929326,1.5612905554386138
file1001726,0.04816465147725623,0.6982789,32.00037873666642,3.924388e-06,0.029463716362770283,0.77778673,34.13479321940254,0.018700935114485947,38.82709526781626,0.07950783,2.134414482736119
file1001759,0.03267262210718393,0.81864625,33.038744441254806,7.304871e-06,0.008643067392576817,0.92119044,38.81390524402756,0.02402955471460711,73.54645316123431,0.10254419,5.775160802772753
file1001763,0.01707306469893527,0.8535046,34.476167331760394,1.0088789e-05,0.004162051580958723,0.942596,40.60622177275608,0.012911013117976548,75.62211791291179,0.08909142,6.130054440995686
file1001793,0.03721176915520946,0.67226213,30.207044694397066,8.542076e-06,0.02024795885834332,0.7643174,32.850038166640644,0.016963810296866142,45.5872179205199,0.09205526,2.642993472243578
file1001798,0.11302169424310382,0.43012133,24.413517241782113,5.3450954e-06,0.0769143993307663,0.47964782,26.085055804362472,0.03610729491233752,31.94722495901769,0.049526483,1.6715385625803592
file1001818,0.12696885222305646,0.47832948,26.391626789210235,5.1712304e-06,0.08940456410383218,0.52505463,27.91500424558685,0.03756428811922427,29.585435688771955,0.046725154,1.5233774563766147
